steidinger_name	family	has_am	has_ecm	has_nm	has_er	has_orm	has_nfix
Pouteria_ochrosperma	Sapotaceae	1	0	0	0	0	0
Pouteria_opposita	Sapotaceae	1	0	0	0	0	0
Pouteria_oppositifolia	Sapotaceae	1	0	0	0	0	0
Pouteria_pachycalyx	Sapotaceae	1	0	0	0	0	0
Pouteria_pallens	Sapotaceae	1	0	0	0	0	0
Pouteria_pariry	Sapotaceae	1	0	0	0	0	0
Pouteria_parvifolia	Sapotaceae	1	0	0	0	0	0
Pouteria_penicillata	Sapotaceae	1	0	0	0	0	0
Pouteria_peruviana	Sapotaceae	1	0	0	0	0	0
Pouteria_peruviensis	Sapotaceae	1	0	0	0	0	0
Pouteria_petiolata	Sapotaceae	1	0	0	0	0	0
Pouteria_pierrei	Sapotaceae	1	0	0	0	0	0
Pouteria_platyphylla	Sapotaceae	1	0	0	0	0	0
Pouteria_plicata	Sapotaceae	1	0	0	0	0	0
Pouteria_porphyrocarpa	Sapotaceae	1	0	0	0	0	0
Pouteria_prancei	Sapotaceae	1	0	0	0	0	0
Pouteria_procera	Sapotaceae	1	0	0	0	0	0
Pouteria_psammophila	Sapotaceae	1	0	0	0	0	0
Pouteria_pseudoephedrantha	Sapotaceae	1	0	0	0	0	0
Pouteria_pubescens	Sapotaceae	1	0	0	0	0	0
Pouteria_purusiana	Sapotaceae	1	0	0	0	0	0
Pouteria_putamen_ovi	Sapotaceae	1	0	0	0	0	0
Pouteria_ramiflora	Sapotaceae	1	0	0	0	0	0
Pouteria_rata	Sapotaceae	1	0	0	0	0	0
Pouteria_reticulata	Sapotaceae	1	0	0	0	0	0
Pouteria_retinervis	Sapotaceae	1	0	0	0	0	0
Pouteria_rhynchocarpa	Sapotaceae	1	0	0	0	0	0
Pouteria_robusta	Sapotaceae	1	0	0	0	0	0
Pouteria_rostrata	Sapotaceae	1	0	0	0	0	0
Pouteria_sagotiana	Sapotaceae	1	0	0	0	0	0
Pouteria_sapota	Sapotaceae	1	0	0	0	0	0
Pouteria_scytalophora	Sapotaceae	1	0	0	0	0	0
Pouteria_simulans	Sapotaceae	1	0	0	0	0	0
Pouteria_singularis	Sapotaceae	1	0	0	0	0	0
Pouteria_stipitata	Sapotaceae	1	0	0	0	0	0
Pouteria_stipulifera	Sapotaceae	1	0	0	0	0	0
Pouteria_stylosa	Sapotaceae	1	0	0	0	0	0
Pouteria_subrotata	Sapotaceae	1	0	0	0	0	0
Pouteria_tarapotensis	Sapotaceae	1	0	0	0	0	0
Pouteria_tomentosa	Sapotaceae	1	0	0	0	0	0
Pouteria_torta	Sapotaceae	1	0	0	0	0	0
Pouteria_trigonosperma	Sapotaceae	1	0	0	0	0	0
Pouteria_trilocularis	Sapotaceae	1	0	0	0	0	0
Pouteria_tuberculata	Sapotaceae	1	0	0	0	0	0
Pouteria_umbonata	Sapotaceae	1	0	0	0	0	0
Pouteria_unilocularis	Sapotaceae	1	0	0	0	0	0
Pouteria_venezuelanse	Sapotaceae	1	0	0	0	0	0
Pouteria_venosa	Sapotaceae	1	0	0	0	0	0
Pouteria_venulosa	Sapotaceae	1	0	0	0	0	0
Pouteria_vernicosa	Sapotaceae	1	0	0	0	0	0
Pouteria_virescens	Sapotaceae	1	0	0	0	0	0
Pouteria_viridis	Sapotaceae	1	0	0	0	0	0
Pouteria_williamii	Sapotaceae	1	0	0	0	0	0
Pouzolzia_occidentalis	Urticaceae	0	0	1	0	0	0
Pradosia_atroviolacea	Sapotaceae	1	0	0	0	0	0
Pradosia_bahiensis	Sapotaceae	1	0	0	0	0	0
Pradosia_cochlearia	Sapotaceae	1	0	0	0	0	0
Pradosia_colombiana	Sapotaceae	1	0	0	0	0	0
Pradosia_decipiens	Sapotaceae	1	0	0	0	0	0
Pradosia_lactescens	Sapotaceae	1	0	0	0	0	0
Pradosia_ptychandra	Sapotaceae	1	0	0	0	0	0
Pradosia_schomburgkiana	Sapotaceae	1	0	0	0	0	0
Pradosia_verticillata	Sapotaceae	1	0	0	0	0	0
Prainea_limpeta	Moraceae	1	0	0	0	0	0
Praravinia_sablanensis	Rubiaceae	1	0	0	0	0	0
Prasium_majus	Lamiaceae	1	0	0	0	0	0
Premna_angolensis	Lamiaceae	1	0	0	0	0	0
Premna_corymbosa	Lamiaceae	1	0	0	0	0	0
Premna_cumingiana	Lamiaceae	1	0	0	0	0	0
Premna_obtusifolia	Lamiaceae	1	0	0	0	0	0
Premna_odorata	Lamiaceae	1	0	0	0	0	0
Premna_protusa	Lamiaceae	1	0	0	0	0	0
Premna_schimperi	Lamiaceae	1	0	0	0	0	0
Premna_stellata	Lamiaceae	1	0	0	0	0	0
Prestoea_acuminata	Arecaceae	1	0	0	0	0	0
Prestoea_asplundii	Arecaceae	1	0	0	0	0	0
Prestoea_decurrens	Arecaceae	1	0	0	0	0	0
Prestoea_montana	Arecaceae	1	0	0	0	0	0
Prestoea_purpurea	Arecaceae	1	0	0	0	0	0
Prestoea_sejuncta	Arecaceae	1	0	0	0	0	0
Prestonia_coalita	Apocynaceae	1	0	0	0	0	0
Prestonia_mollis	Apocynaceae	1	0	0	0	0	0
Prestonia_obovata	Apocynaceae	1	0	0	0	0	0
Prestonia_portobellensis	Apocynaceae	1	0	0	0	0	0
Prestonia_robusta	Apocynaceae	1	0	0	0	0	0
Prestonia_rotundifolia	Apocynaceae	1	0	0	0	0	0
Prestonia_trifida	Apocynaceae	1	0	0	0	0	0
Prionostemma_aspera	Celastraceae	1	0	0	0	0	0
Prioria_balsamifera	Leguminosae	1	0	0	0	0	0
Prioria_bipendesis	Leguminosae	1	0	0	0	0	0
Prioria_copaifera	Leguminosae	1	0	0	0	0	0
Prioria_oxyphylla	Leguminosae	1	0	0	0	0	0
Prismatomeris_brachypus	Rubiaceae	1	0	0	0	0	0
Prismatomeris_glabra	Rubiaceae	1	0	0	0	0	0
Prismatomeris_tetrandra	Rubiaceae	1	0	0	0	0	0
Pristimera_andina	Celastraceae	1	0	0	0	0	0
Pristimera_celastroides	Celastraceae	1	0	0	0	0	0
Pristimera_nervosa	Celastraceae	1	0	0	0	0	0
Pristimera_tenuiflora	Celastraceae	1	0	0	0	0	0
Pristimera_verrucosa	Celastraceae	1	0	0	0	0	0
Pritchardia_munroi	Arecaceae	1	0	0	0	0	0
Prockia_crucis	Salicaceae	1	0	0	0	0	0
Prockia_pentamera	Salicaceae	1	0	0	0	0	0
Prockia_utile	Salicaceae	1	0	0	0	0	0
Prosopis_africana	Leguminosae	0	0	0	0	0	1
Prosopis_glandulosa	Leguminosae	0	0	0	0	0	1
Prosopis_laevigata	Leguminosae	0	0	0	0	0	1
Prosopis_pallida	Leguminosae	0	0	0	0	0	1
Prosopis_pubescens	Leguminosae	0	0	0	0	0	1
Prosopis_velutina	Leguminosae	0	0	0	0	0	1
Protium_alstoni	Burseraceae	1	0	0	0	0	0
Protium_altsonii	Burseraceae	1	0	0	0	0	0
Protium_amazonicum	Burseraceae	1	0	0	0	0	0
Protium_amplum	Burseraceae	1	0	0	0	0	0
Protium_apiculatum	Burseraceae	1	0	0	0	0	0
Protium_aracouchini	Burseraceae	1	0	0	0	0	0
Protium_asperum	Burseraceae	1	0	0	0	0	0
Protium_buenaventurense	Burseraceae	1	0	0	0	0	0
Protium_calendulinum	Burseraceae	1	0	0	0	0	0
Protium_carnosum	Burseraceae	1	0	0	0	0	0
Protium_common	Burseraceae	1	0	0	0	0	0
Protium_confusum	Burseraceae	1	0	0	0	0	0
Protium_copal	Burseraceae	1	0	0	0	0	0
Protium_correae	Burseraceae	1	0	0	0	0	0
Protium_costaricense	Burseraceae	1	0	0	0	0	0
Protium_cranipyrenum	Burseraceae	1	0	0	0	0	0
Protium_crassipetalum	Burseraceae	1	0	0	0	0	0
Protium_crenatum	Burseraceae	1	0	0	0	0	0
Protium_cuneatum	Burseraceae	1	0	0	0	0	0
Protium_decandrum	Burseraceae	1	0	0	0	0	0
Protium_demerarense	Burseraceae	1	0	0	0	0	0
Protium_divaricatum	Burseraceae	1	0	0	0	0	0
Protium_ecuadorense	Burseraceae	1	0	0	0	0	0
Protium_ferrugineum	Burseraceae	1	0	0	0	0	0
Protium_fimbriatum	Burseraceae	1	0	0	0	0	0
Protium_gallicum	Burseraceae	1	0	0	0	0	0
Protium_gallosum	Burseraceae	1	0	0	0	0	0
Protium_giganteum	Burseraceae	1	0	0	0	0	0
Protium_glabrescens	Burseraceae	1	0	0	0	0	0
Protium_glabrum	Burseraceae	1	0	0	0	0	0
Protium_glaziovii	Burseraceae	1	0	0	0	0	0
Protium_grandifolium	Burseraceae	1	0	0	0	0	0
Protium_guianense	Burseraceae	1	0	0	0	0	0
Protium_hebetatum	Burseraceae	1	0	0	0	0	0
Protium_heptaphyllum	Burseraceae	1	0	0	0	0	0
Protium_icicariba	Burseraceae	1	0	0	0	0	0
Protium_insigne	Burseraceae	1	0	0	0	0	0
Protium_kleinii	Burseraceae	1	0	0	0	0	0
Protium_klugii	Burseraceae	1	0	0	0	0	0
Protium_krukoffii	Burseraceae	1	0	0	0	0	0
Protium_laxiflorum	Burseraceae	1	0	0	0	0	0
Protium_macgregorii	Burseraceae	1	0	0	0	0	0
Protium_macrophyllum	Burseraceae	1	0	0	0	0	0
Protium_madagascariense	Burseraceae	1	0	0	0	0	0
Protium_meridionale	Burseraceae	1	0	0	0	0	0
Protium_neglectum	Burseraceae	1	0	0	0	0	0
Protium_nitidifolium	Burseraceae	1	0	0	0	0	0
Protium_nodulosum	Burseraceae	1	0	0	0	0	0
Protium_obtusifolium	Burseraceae	1	0	0	0	0	0
Protium_occultum	Burseraceae	1	0	0	0	0	0
Protium_opacum	Burseraceae	1	0	0	0	0	0
Protium_pallidum	Burseraceae	1	0	0	0	0	0
Protium_panamense	Burseraceae	1	0	0	0	0	0
Protium_paniculatum	Burseraceae	1	0	0	0	0	0
Protium_paraense	Burseraceae	1	0	0	0	0	0
Protium_pedicellatum	Burseraceae	1	0	0	0	0	0
Protium_pilosissimum	Burseraceae	1	0	0	0	0	0
Protium_pilosum	Burseraceae	1	0	0	0	0	0
Protium_pittieri	Burseraceae	1	0	0	0	0	0
Protium_plagiocarpium	Burseraceae	1	0	0	0	0	0
Protium_polybotrya	Burseraceae	1	0	0	0	0	0
Protium_polybotryum	Burseraceae	1	0	0	0	0	0
Protium_puncticulatum	Burseraceae	1	0	0	0	0	0
Protium_ravenii	Burseraceae	1	0	0	0	0	0
Protium_rhynchophyllum	Burseraceae	1	0	0	0	0	0
Protium_robustum	Burseraceae	1	0	0	0	0	0
Protium_rubrum	Burseraceae	1	0	0	0	0	0
Protium_sagotianum	Burseraceae	1	0	0	0	0	0
Protium_schippii	Burseraceae	1	0	0	0	0	0
Protium_spruceanum	Burseraceae	1	0	0	0	0	0
Protium_strumosum	Burseraceae	1	0	0	0	0	0
Protium_subserratum	Burseraceae	1	0	0	0	0	0
Protium_tenuifolium	Burseraceae	1	0	0	0	0	0
Protium_trifoliatum	Burseraceae	1	0	0	0	0	0
Protium_trifoliolatum	Burseraceae	1	0	0	0	0	0
Protium_unifoliatum	Burseraceae	1	0	0	0	0	0
Protium_unifoliolatum	Burseraceae	1	0	0	0	0	0
Protium_warmingianum	Burseraceae	1	0	0	0	0	0
Protium_widgrenii	Burseraceae	1	0	0	0	0	0
Protomegabaria_macrophylla	Phyllanthaceae	1	0	0	0	0	0
Protomegabaria_stapfiana	Phyllanthaceae	1	0	0	0	0	0
Protorhus_longifolia	Anacardiaceae	1	0	0	0	0	0
Protorhus_oblongifolia	Anacardiaceae	1	0	0	0	0	0
Protorhus_thouvenotii	Anacardiaceae	1	0	0	0	0	0
Prumnopitys_ferruginea	Podocarpaceae	1	0	0	0	0	0
Prumnopitys_harmsiana	Podocarpaceae	1	0	0	0	0	0
Prumnopitys_taxifolia	Podocarpaceae	1	0	0	0	0	0
Prunus_accumulans	Rosaceae	1	0	0	0	0	0
Prunus_africana	Rosaceae	1	0	0	0	0	0
Prunus_americana	Rosaceae	1	0	0	0	0	0
Prunus_amplifolia	Rosaceae	1	0	0	0	0	0
Prunus_arborea	Rosaceae	1	0	0	0	0	0
Prunus_armeniaca	Rosaceae	1	0	0	0	0	0
Prunus_avium	Rosaceae	1	0	0	0	0	0
Prunus_brachybotrya	Rosaceae	1	0	0	0	0	0
Prunus_brevistylina	Rosaceae	1	0	0	0	0	0
Prunus_brigantina	Rosaceae	1	0	0	0	0	0
Prunus_buergeriana	Rosaceae	1	0	0	0	0	0
Prunus_campanulata	Rosaceae	1	0	0	0	0	0
Prunus_capuli	Rosaceae	1	0	0	0	0	0
Prunus_cerasifera	Rosaceae	1	0	0	0	0	0
Prunus_cerasoides	Rosaceae	1	0	0	0	0	0
Prunus_cerasus	Rosaceae	1	0	0	0	0	0
Prunus_chamissoana	Rosaceae	1	0	0	0	0	0
Prunus_davidiana	Rosaceae	1	0	0	0	0	0
Prunus_debilis	Rosaceae	1	0	0	0	0	0
Prunus_detrita	Rosaceae	1	0	0	0	0	0
Prunus_domestica	Rosaceae	1	0	0	0	0	0
Prunus_dulcis	Rosaceae	1	0	0	0	0	0
Prunus_emarginata	Rosaceae	1	0	0	0	0	0
Prunus_grisea	Rosaceae	1	0	0	0	0	0
Prunus_huantensis	Rosaceae	1	0	0	0	0	0
Prunus_insititia	Rosaceae	1	0	0	0	0	0
Prunus_integrifolia	Rosaceae	1	0	0	0	0	0
Prunus_laurocerasus	Rosaceae	1	0	0	0	0	0
Prunus_lusitanica	Rosaceae	1	0	0	0	0	0
Prunus_maackii	Rosaceae	1	0	0	0	0	0
Prunus_mahaleb	Rosaceae	1	0	0	0	0	0
Prunus_mandshurica	Rosaceae	1	0	0	0	0	0
Prunus_maximowiczii	Rosaceae	1	0	0	0	0	0
Prunus_mume	Rosaceae	1	0	0	0	0	0
Prunus_myrtifolia	Rosaceae	1	0	0	0	0	0
Prunus_nigra	Rosaceae	1	0	0	0	0	0
Prunus_occidentalis	Rosaceae	1	0	0	0	0	0
Prunus_opaca	Rosaceae	1	0	0	0	0	0
Prunus_padus	Rosaceae	1	0	0	0	0	0
Prunus_pendula	Rosaceae	1	0	0	0	0	0
Prunus_pensylvanica	Rosaceae	1	0	0	0	0	0
Prunus_persica	Rosaceae	1	0	0	0	0	0
Prunus_polystachya	Rosaceae	1	0	0	0	0	0
Prunus_recurviflora	Rosaceae	1	0	0	0	0	0
Prunus_rugosa	Rosaceae	1	0	0	0	0	0
Prunus_salicina	Rosaceae	1	0	0	0	0	0
Prunus_sargentii	Rosaceae	1	0	0	0	0	0
Prunus_schlechteri	Rosaceae	1	0	0	0	0	0
Prunus_schneideriana	Rosaceae	1	0	0	0	0	0
Prunus_serotina	Rosaceae	1	0	0	0	0	0
Prunus_serrulata	Rosaceae	1	0	0	0	0	0
Prunus_spinosa	Rosaceae	1	0	0	0	0	0
Prunus_tucumanensis	Rosaceae	1	0	0	0	0	0
Prunus_umbellata	Rosaceae	1	0	0	0	0	0
Prunus_vana	Rosaceae	1	0	0	0	0	0
Prunus_verecunda	Rosaceae	1	0	0	0	0	0
Prunus_virginiana	Rosaceae	1	0	0	0	0	0
Prunus_yedoensis	Rosaceae	1	0	0	0	0	0
Psammisia_aberrans	Ericaceae	0	0	0	1	0	0
Psammisia_elliptica	Ericaceae	0	0	0	1	0	0
Psammisia_ferruginea	Ericaceae	0	0	0	1	0	0
Psathura_terniflora	Rubiaceae	1	0	0	0	0	0
Pseudima_frutescens	Sapindaceae	1	0	0	0	0	0
Pseudobombax_ellipticum	Malvaceae	1	0	0	0	0	0
Pseudobombax_grandiflorum	Malvaceae	1	0	0	0	0	0
Pseudobombax_guayasense	Malvaceae	1	0	0	0	0	0
Pseudobombax_longiflorum	Malvaceae	1	0	0	0	0	0
Pseudobombax_marginatum	Malvaceae	1	0	0	0	0	0
Pseudobombax_millei	Malvaceae	1	0	0	0	0	0
Pseudobombax_septenatum	Malvaceae	1	0	0	0	0	0
Pseudobotrys_montabea	Cardiopteridaceae	1	0	0	0	0	0
Pseudoconnarus_macrophyllus	Connaraceae	1	0	0	0	0	0
Pseudogynoxys_scabra	Compositae	1	0	0	0	0	0
Pseudolmedia_laevigata	Moraceae	1	0	0	0	0	0
Pseudolmedia_laevis	Moraceae	1	0	0	0	0	0
Pseudolmedia_macrophylla	Moraceae	1	0	0	0	0	0
Pseudolmedia_murure	Moraceae	1	0	0	0	0	0
Pseudolmedia_oxyphyllaria	Moraceae	1	0	0	0	0	0
Pseudolmedia_rigida	Moraceae	1	0	0	0	0	0
Pseudolmedia_scabra	Moraceae	1	0	0	0	0	0
Pseudolmedia_spuria	Moraceae	1	0	0	0	0	0
Pseudomalmea_diclina	Annonaceae	1	0	0	0	0	0
Pseudomussaenda_stenocarpa	Rubiaceae	1	0	0	0	0	0
Pseudopanax_arboreus	Araliaceae	1	0	0	0	0	0
Pseudopanax_colensoi	Araliaceae	1	0	0	0	0	0
Pseudopanax_crassifolius	Araliaceae	1	0	0	0	0	0
Pseudopanax_discolor	Araliaceae	1	0	0	0	0	0
Pseudopanax_lessonii	Araliaceae	1	0	0	0	0	0
Pseudopanax_linearis	Araliaceae	1	0	0	0	0	0
Pseudopiptadenia_contorta	Leguminosae	0	0	0	0	0	1
Pseudopiptadenia_psilostachya	Leguminosae	0	0	0	0	0	1
Pseudopiptadenia_suaveolens	Leguminosae	0	0	0	0	0	1
Pseudosenefeldera_inclinata	Euphorbiaceae	1	0	0	0	0	0
Pseudosicydium_acariaeanthum	Cucurbitaceae	1	0	0	0	0	0
Pseudospondias_congefolia	Anacardiaceae	1	0	0	0	0	0
Pseudospondias_longifolia	Anacardiaceae	1	0	0	0	0	0
Pseudospondias_microcarpa	Anacardiaceae	1	0	0	0	0	0
Pseudotsuga_macrocarpa	Pinaceae	0	1	0	0	0	0
Pseudotsuga_menziesii	Pinaceae	0	1	0	0	0	0
Pseudotsuga_taxifolia	Pinaceae	0	1	0	0	0	0
Pseudoweinmannia_lachnocarpa	Cunoniaceae	1	0	0	0	0	0
Pseudowintera_axillaris	Winteraceae	1	0	0	0	0	0
Pseudowintera_colorata	Winteraceae	1	0	0	0	0	0
Pseudoxandra_bahiensis	Annonaceae	1	0	0	0	0	0
Pseudoxandra_obscurinervis	Annonaceae	1	0	0	0	0	0
Pseudoxandra_pacifica	Annonaceae	1	0	0	0	0	0
Pseudoxandra_polyphleba	Annonaceae	1	0	0	0	0	0
Pseudoxandra_spiritus_sancti	Annonaceae	1	0	0	0	0	0
Pseuduvaria_macrophylla	Annonaceae	1	0	0	0	0	0
Pseuduvaria_reticulata	Annonaceae	1	0	0	0	0	0
Psidium_acutangulum	Myrtaceae	1	0	0	0	0	0
Psidium_cattleianum	Myrtaceae	1	0	0	0	0	0
Psidium_coraceas	Myrtaceae	1	0	0	0	0	0
Psidium_guajaba	Myrtaceae	1	0	0	0	0	0
Psidium_guajava	Myrtaceae	1	0	0	0	0	0
Psidium_longipes	Myrtaceae	1	0	0	0	0	0
Psidium_longipetiolatum	Myrtaceae	1	0	0	0	0	0
Psidium_myrtoides	Myrtaceae	1	0	0	0	0	0
Psidium_oblongatum	Myrtaceae	1	0	0	0	0	0
Psidium_rostratum	Myrtaceae	1	0	0	0	0	0
Psidium_salutare	Myrtaceae	1	0	0	0	0	0
Psidium_sartorianum	Myrtaceae	1	0	0	0	0	0
Psidium_sintenisii	Myrtaceae	1	0	0	0	0	0
Psilanthus_mannii	Rubiaceae	1	0	0	0	0	0
Psiloxylon_mauritianum	Myrtaceae	1	0	0	0	0	0
Psorospermum_androsaemifolium	Hypericaceae	1	0	0	0	0	0
Psorospermum_discolor	Hypericaceae	1	0	0	0	0	0
Psorospermum_tenuifolium	Hypericaceae	1	0	0	0	0	0
Psychotria_africana	Rubiaceae	1	0	0	0	0	0
Psychotria_alboviridula	Rubiaceae	1	0	0	0	0	0
Psychotria_ambohimitombensis	Rubiaceae	1	0	0	0	0	0
Psychotria_anceps	Rubiaceae	1	0	0	0	0	0
Psychotria_angulata	Rubiaceae	1	0	0	0	0	0
Psychotria_asiatica	Rubiaceae	1	0	0	0	0	0
Psychotria_astrellantha	Rubiaceae	1	0	0	0	0	0
Psychotria_bahiensis	Rubiaceae	1	0	0	0	0	0
Psychotria_beccarii	Rubiaceae	1	0	0	0	0	0
Psychotria_berterana	Rubiaceae	1	0	0	0	0	0
Psychotria_berteriana	Rubiaceae	1	0	0	0	0	0
Psychotria_brachiata	Rubiaceae	1	0	0	0	0	0
Psychotria_brachybotrya	Rubiaceae	1	0	0	0	0	0
Psychotria_calidicola	Rubiaceae	1	0	0	0	0	0
Psychotria_calophylla	Rubiaceae	1	0	0	0	0	0
Psychotria_calva	Rubiaceae	1	0	0	0	0	0
Psychotria_canalensis	Rubiaceae	1	0	0	0	0	0
Psychotria_capitata	Rubiaceae	1	0	0	0	0	0
Psychotria_carthagenensis	Rubiaceae	1	0	0	0	0	0
Psychotria_carthaginensis	Rubiaceae	1	0	0	0	0	0
Psychotria_chagrensis	Rubiaceae	1	0	0	0	0	0
Psychotria_chiapensis	Rubiaceae	1	0	0	0	0	0
Psychotria_collina	Rubiaceae	1	0	0	0	0	0
Psychotria_cooperi	Rubiaceae	1	0	0	0	0	0
Psychotria_costanensis	Rubiaceae	1	0	0	0	0	0
Psychotria_courieri	Rubiaceae	1	0	0	0	0	0
Psychotria_cupularis	Rubiaceae	1	0	0	0	0	0
Psychotria_cyathicalyx	Rubiaceae	1	0	0	0	0	0
Psychotria_dallachiana	Rubiaceae	1	0	0	0	0	0
Psychotria_dermatophylla	Rubiaceae	1	0	0	0	0	0
Psychotria_domingensis	Rubiaceae	1	0	0	0	0	0
Psychotria_elata	Rubiaceae	1	0	0	0	0	0
Psychotria_ernestii	Rubiaceae	1	0	0	0	0	0
Psychotria_fauriei	Rubiaceae	1	0	0	0	0	0
Psychotria_faxlucens	Rubiaceae	1	0	0	0	0	0
Psychotria_flaviflora	Rubiaceae	1	0	0	0	0	0
Psychotria_gabonica	Rubiaceae	1	0	0	0	0	0
Psychotria_gentryi	Rubiaceae	1	0	0	0	0	0
Psychotria_graciliflora	Rubiaceae	1	0	0	0	0	0
Psychotria_grandiflora	Rubiaceae	1	0	0	0	0	0
Psychotria_grandis	Rubiaceae	1	0	0	0	0	0
Psychotria_hainanensis	Rubiaceae	1	0	0	0	0	0
Psychotria_hawaiiensis	Rubiaceae	1	0	0	0	0	0
Psychotria_horizontalis	Rubiaceae	1	0	0	0	0	0
Psychotria_insularum	Rubiaceae	1	0	0	0	0	0
Psychotria_kaduana	Rubiaceae	1	0	0	0	0	0
Psychotria_lamprophylla	Rubiaceae	1	0	0	0	0	0
Psychotria_leiocarpa	Rubiaceae	1	0	0	0	0	0
Psychotria_levis	Rubiaceae	1	0	0	0	0	0
Psychotria_loretensis	Rubiaceae	1	0	0	0	0	0
Psychotria_lucidula	Rubiaceae	1	0	0	0	0	0
Psychotria_lupulina	Rubiaceae	1	0	0	0	0	0
Psychotria_luxurians	Rubiaceae	1	0	0	0	0	0
Psychotria_macrochlamys	Rubiaceae	1	0	0	0	0	0
Psychotria_macrophylla	Rubiaceae	1	0	0	0	0	0
Psychotria_mahoni	Rubiaceae	1	0	0	0	0	0
Psychotria_mahonii	Rubiaceae	1	0	0	0	0	0
Psychotria_mapourioides	Rubiaceae	1	0	0	0	0	0
Psychotria_marginata	Rubiaceae	1	0	0	0	0	0
Psychotria_mariana	Rubiaceae	1	0	0	0	0	0
Psychotria_maricaensis	Rubiaceae	1	0	0	0	0	0
Psychotria_mariniana	Rubiaceae	1	0	0	0	0	0
Psychotria_maturacensis	Rubiaceae	1	0	0	0	0	0
Psychotria_menalohensis	Rubiaceae	1	0	0	0	0	0
Psychotria_microdon	Rubiaceae	1	0	0	0	0	0
Psychotria_myriantha	Rubiaceae	1	0	0	0	0	0
Psychotria_nossibensis	Rubiaceae	1	0	0	0	0	0
Psychotria_nuda	Rubiaceae	1	0	0	0	0	0
Psychotria_officinalis	Rubiaceae	1	0	0	0	0	0
Psychotria_orophila	Rubiaceae	1	0	0	0	0	0
Psychotria_panamensis	Rubiaceae	1	0	0	0	0	0
Psychotria_pichisensis	Rubiaceae	1	0	0	0	0	0
Psychotria_pittieri	Rubiaceae	1	0	0	0	0	0
Psychotria_podocephala	Rubiaceae	1	0	0	0	0	0
Psychotria_quadrifolia	Rubiaceae	1	0	0	0	0	0
Psychotria_racemosa	Rubiaceae	1	0	0	0	0	0
Psychotria_remota	Rubiaceae	1	0	0	0	0	0
Psychotria_rostrata	Rubiaceae	1	0	0	0	0	0
Psychotria_rubra	Rubiaceae	1	0	0	0	0	0
Psychotria_schlechtendaliana	Rubiaceae	1	0	0	0	0	0
Psychotria_simiarum	Rubiaceae	1	0	0	0	0	0
Psychotria_simmondsiana	Rubiaceae	1	0	0	0	0	0
Psychotria_solitudinum	Rubiaceae	1	0	0	0	0	0
Psychotria_solomonensis	Rubiaceae	1	0	0	0	0	0
Psychotria_stenostachya	Rubiaceae	1	0	0	0	0	0
Psychotria_subgpsychotria	Rubiaceae	1	0	0	0	0	0
Psychotria_suterella	Rubiaceae	1	0	0	0	0	0
Psychotria_tenerior	Rubiaceae	1	0	0	0	0	0
Psychotria_tinctoria	Rubiaceae	1	0	0	0	0	0
Psychotria_trichotoma	Rubiaceae	1	0	0	0	0	0
Psychotria_trivialis	Rubiaceae	1	0	0	0	0	0
Psychotria_umbellata	Rubiaceae	1	0	0	0	0	0
Psychotria_vellosiana	Rubiaceae	1	0	0	0	0	0
Psychotria_velloziana	Rubiaceae	1	0	0	0	0	0
Psychotria_venosa	Rubiaceae	1	0	0	0	0	0
Psychotria_viridis	Rubiaceae	1	0	0	0	0	0
Psychotria_vogelii	Rubiaceae	1	0	0	0	0	0
Psychotria_zevallosii	Rubiaceae	1	0	0	0	0	0
Psydrax_merillii	Rubiaceae	1	0	0	0	0	0
Psydrax_odorata	Rubiaceae	1	0	0	0	0	0
Psydrax_palma	Rubiaceae	1	0	0	0	0	0
Psydrax_parviflora	Rubiaceae	1	0	0	0	0	0
Psydrax_splendens	Rubiaceae	1	0	0	0	0	0
Psydrax_subcordata	Rubiaceae	1	0	0	0	0	0
Pteleopsis_dendron	Combretaceae	1	0	0	0	0	0
Pteleopsis_habeensis	Combretaceae	1	0	0	0	0	0
Pteleopsis_hylodendron	Combretaceae	1	0	0	0	0	0
Pteleopsis_ilodendron	Combretaceae	1	0	0	0	0	0
Pteleopsis_myrtifolia	Combretaceae	1	0	0	0	0	0
Pterandra_arborea	Malpighiaceae	1	0	0	0	0	0
Pternandra_caerulescens	Melastomataceae	1	0	0	0	0	0
Pternandra_echinata	Melastomataceae	1	0	0	0	0	0
Pternandra_hirtella	Melastomataceae	1	0	0	0	0	0
Pternopetalum_davidii	Apiaceae	1	0	0	0	0	0
Pterocarpus_acapulcensis	Leguminosae	0	0	0	0	0	1
Pterocarpus_amazonicus	Leguminosae	0	0	0	0	0	1
Pterocarpus_amazonum	Leguminosae	0	0	0	0	0	1
Pterocarpus_amphymenium	Leguminosae	0	0	0	0	0	1
Pterocarpus_floribundus	Leguminosae	0	0	0	0	0	1
Pterocarpus_hayesii	Leguminosae	0	0	0	0	0	1
Pterocarpus_indicus	Leguminosae	0	0	0	0	0	1
Pterocarpus_lucens	Leguminosae	0	0	0	0	0	1
Pterocarpus_macrocarpus	Leguminosae	0	0	0	0	0	1
Pterocarpus_magnicarpus	Leguminosae	0	0	0	0	0	1
Pterocarpus_marsupium	Leguminosae	0	0	0	0	0	1
Pterocarpus_mildbraedii	Leguminosae	0	0	0	0	0	1
Pterocarpus_officinalis	Leguminosae	0	0	0	0	0	1
Pterocarpus_rohrii	Leguminosae	0	0	0	0	0	1
Pterocarpus_santalinoides	Leguminosae	0	0	0	0	0	1
