allmb_name	gbif_species_key	num_occurrences	myco_state
Colchicum_autumnale	2739622	68076	arbuscular
Gagea_lutea	5300245	42116	arbuscular
Gagea_nakaiana	5300184	48	neither
Gagea_bohemica	5299816	4007	arbuscular
Tulipa_gesneriana	5299675	7324	arbuscular
Lilium_martagon	2753146	50640	arbuscular
Smilax_aspera	5295044	35099	arbuscular
Dioscorea_communis	2755063	83263	arbuscular
Tacca_chantrieri	2755905	419	neither
Freycinetia_banksii	2863182	7848	arbuscular
Evodianthus_funifer	2861089	1615	neither
Sciaphila_tosaensis	5327046	112	neither
Petrosavia_sakuraii	2731725	49	neither
Tofieldia_calyculata	2864397	23533	arbuscular
Tofieldia_coccinea	2864343	1511	neither
Scheuchzeria_palustris	2865260	30530	neither
Triglochin_palustris	2865280	76496	neither
Stuckenia_pectinata	7871428	85761	neither
Zannichellia_palustris	2756540	43367	arbuscular
Potamogeton_perfoliatus	5301200	64330	neither
Zostera_marina	2863967	31248	neither
Elodea_canadensis	2865448	66830	neither
Lagarosiphon_major	2865565	2828	arbuscular
Najas_minor	5329434	4646	neither
Hydrilla_verticillata	5329570	11702	neither
Vallisneria_spiralis	2865526	3409	arbuscular
Butomus_umbellatus	2864467	62193	neither
Sagittaria_latifolia	5328909	8584	arbuscular
Echinodorus_grandiflorus	5328834	1148	neither
Baldellia_ranunculoides	2864546	19645	arbuscular
Alisma_plantago-aquatica	2865100	193146	neither
Alisma_triviale	2865140	2246	arbuscular
Alisma_subcordatum	2865181	1920	arbuscular
Spirodela_polyrhiza	4097481	85013	arbuscular
Lemna_minor	2867589	198004	neither
Anthurium_pentaphyllum	2873047	2222	arbuscular
Calla_palustris	2869101	40306	neither
Zantedeschia_aethiopica	2868827	5614	arbuscular
Philodendron_bipinnatifidum	2870781	477	arbuscular
Philodendron_hederaceum	2871003	1553	arbuscular
Philodendron_acutatum	2871133	958	arbuscular
Philodendron_tenue	2870976	482	arbuscular
Philodendron_ornatum	2871136	926	neither
Philodendron_megalophyllum	2871281	458	arbuscular
Philodendron_undulatum	2871300	212	neither
Philodendron_fragrantissimum	2870944	1179	arbuscular
Philodendron_sagittifolium	2870829	784	arbuscular
Philodendron_ruizii	2870859	198	arbuscular
Philodendron_verrucosum	2871089	564	arbuscular
Philodendron_consanguineum	2870653	182	arbuscular
Philodendron_ernestii	2871317	373	arbuscular
Philodendron_seguine	2871200	135	arbuscular
Philodendron_oligospermum	2871193	319	arbuscular
Philodendron_cuneatum	2871042	92	arbuscular
Philodendron_devansayanum	8211255	0	arbuscular
Dieffenbachia_seguine	2869345	1137	arbuscular
Aglaonema_modestum	2866488	126	arbuscular
Syngonium_podophyllum	2867866	3288	arbuscular
Amorphophallus_konjac	2871520	290	arbuscular
Arum_maculatum	5330580	146607	arbuscular
Pistia_stratiotes	2870583	12979	neither
Caryodaphnopsis_fosteri	4180147	73	arbuscular
Ocotea_puberula	7304142	3918	arbuscular
Ocotea_kenyensis	4180219	178	arbuscular
Ocotea_percurrens	4176900	145	arbuscular
Ocotea_amazonica	4177837	254	arbuscular
Ocotea_sintenisii	5371729	876	arbuscular
Ocotea_moschata	3034077	80	arbuscular
Ocotea_oblonga	7304263	725	arbuscular
Ocotea_floribunda	3034082	1123	arbuscular
Ocotea_cernua	4176015	2626	arbuscular
Ocotea_whitei	4180728	453	arbuscular
Ocotea_cinerea	4175933	93	arbuscular
Ocotea_splendens	4182355	495	arbuscular
Ocotea_leucoxylon	7586130	1776	arbuscular
Ocotea_spathulata	3034078	139	arbuscular
Ocotea_calophylla	4176520	333	arbuscular
Ocotea_mollifolia	4178390	225	arbuscular
Ocotea_dendrodaphne	4182914	680	arbuscular
Ocotea_atirrensis	4177469	1193	arbuscular
Ocotea_tenera	4181736	276	arbuscular
Ocotea_wrightii	3034081	81	arbuscular
Ocotea_usambarensis	4181253	151	arbuscular
Ocotea_dispersa	4182666	679	arbuscular
Ocotea_macropoda	4179194	209	arbuscular
Ocotea_glauca	8243579	342	arbuscular
Ocotea_divaricata	7304690	503	arbuscular
Ocotea_nutans	4177758	705	arbuscular
Ocotea_myriantha	4178121	241	arbuscular
Ocotea_abbreviata	8020685	9	arbuscular
Ocotea_acutangula	4178090	98	arbuscular
Ocotea_argentea	4177560	137	arbuscular
Ocotea_auriculata	4177387	10	arbuscular
Ocotea_auriculiformis	4177377	86	neither
Ocotea_austinii	4177360	184	arbuscular
Ocotea_balanocarpa	4177250	39	arbuscular
Ocotea_bijuga	4176940	21	arbuscular
Ocotea_bofo	7359337	415	arbuscular
Ocotea_camphoromoea	4176447	700	arbuscular
Ocotea_canaliculata	4176409	507	arbuscular
Ocotea_confertiflora	4175725	36	arbuscular
Ocotea_costulata	4183368	248	arbuscular
Ocotea_cujumary	4183240	655	arbuscular
Ocotea_deflexa	4182951	89	arbuscular
Ocotea_delicata	4182933	29	arbuscular
Ocotea_dielsiana	4182825	14	arbuscular
Ocotea_discolor	4182730	17	arbuscular
Ocotea_douradensis	4182540	32	arbuscular
Ocotea_elegans	4182280	628	arbuscular
Ocotea_endresiana	4182222	133	arbuscular
Ocotea_fasciculata	4181948	403	arbuscular
Ocotea_glaziovii	4181351	733	arbuscular
Ocotea_gracilis	4181213	536	arbuscular
Ocotea_hartshorniana	4181019	62	arbuscular
Ocotea_holdridgeiana	4180854	54	arbuscular
Ocotea_javitensis	7424176	386	arbuscular
Ocotea_karsteniana	4180239	63	arbuscular
Ocotea_kostermansiana	4180134	36	arbuscular
Ocotea_laetevirens	4180029	310	arbuscular
Ocotea_lanata	4179987	256	arbuscular
Ocotea_lobbii	4179390	240	arbuscular
Ocotea_longipes	4179338	24	arbuscular
Ocotea_marcescens	7585973	41	arbuscular
Ocotea_marumbiensis	7775250	58	arbuscular
Ocotea_matogrossensis	4178884	113	arbuscular
Ocotea_meziana	4178639	338	arbuscular
Ocotea_minor	4178513	37	arbuscular
Ocotea_minutiflora	4178494	16	arbuscular
Ocotea_multinervis	4178165	21	arbuscular
Ocotea_nectandrifolia	4178046	211	arbuscular
Ocotea_nigrescens	4177941	82	arbuscular
Ocotea_oblongifolia	4177666	5	arbuscular
Ocotea_obovata	4177633	88	arbuscular
Ocotea_olivacea	4177509	158	arbuscular
Ocotea_ovalifolia	4177364	94	arbuscular
Ocotea_prolifera	4176373	245	arbuscular
Ocotea_pseudopalmana	4176240	68	arbuscular
Ocotea_pulchra	7701491	265	arbuscular
Ocotea_rhodophylla	4175621	72	arbuscular
Ocotea_rubrinervis	4183235	124	arbuscular
Ocotea_scalariformis	4182908	9	arbuscular
Ocotea_smithiana	4182473	117	arbuscular
Ocotea_sulcata	4181901	25	arbuscular
Ocotea_terciopelo	4181695	9	arbuscular
Ocotea_tessmannii	4181677	125	arbuscular
Ocotea_vaccinioides	4181218	189	arbuscular
Ocotea_valerioides	4181156	66	arbuscular
Ocotea_velutina	4181077	442	arbuscular
Ocotea_villosa	4180851	101	arbuscular
Nectandra_megapotamica	5685055	3698	arbuscular
Licaria_triandra	3033970	1731	arbuscular
Endlicheria_paniculata	4175860	4201	arbuscular
Nectandra_globosa	7304240	817	arbuscular
Nectandra_umbrosa	9607650	566	arbuscular
Nectandra_reticulata	5685985	1671	arbuscular
Nectandra_cissiflora	5685370	1181	arbuscular
Nectandra_lineata	5685105	617	arbuscular
Nectandra_krugii	5371735	153	arbuscular
Nectandra_angustifolia	7304422	497	arbuscular
Nectandra_sanguinea	7700130	297	arbuscular
Nectandra_acuminata	5685525	52	arbuscular
Nectandra_ambigens	9560994	193	arbuscular
Nectandra_belizensis	5685422	45	arbuscular
Nectandra_brochidodroma	5685391	4	arbuscular
Nectandra_coeloclada	5685367	31	arbuscular
Nectandra_crassiloba	5685357	46	arbuscular
Nectandra_cufodontisii	9326856	265	arbuscular
Nectandra_gracilis	5685278	43	arbuscular
Nectandra_hypoleuca	5685205	84	arbuscular
Nectandra_japurensis	5685188	24	arbuscular
Nectandra_parviflora	5686139	12	arbuscular
Nectandra_pearcei	5686125	76	arbuscular
Nectandra_viburnoides	5685707	97	arbuscular
Nectandra_weddellii	5685692	20	arbuscular
Nectandra_yarinensis	5685655	18	arbuscular
Umbellularia_californica	5371727	4008	arbuscular
Aiouea_saligna	4183206	693	arbuscular
Cinnamomum_camphora	3033991	8411	arbuscular
Sassafras_albidum	3034002	9236	arbuscular
Laurus_nobilis	3034015	12220	arbuscular
Persea_americana	3034046	7059	arbuscular
Mezilaurus_itauba	4182249	547	arbuscular
Beilschmiedia_tawa	4182938	10441	arbuscular
Dehaasia_incrassata	4179558	408	arbuscular
Cinnadenia_malayana	4178423	2	arbuscular
Hedycarya_arborea	3783024	13881	arbuscular
Gyrocarpus_americanus	7326414	2608	arbuscular
Siparuna_guianensis	7264535	7748	arbuscular
Virola_sebifera	3152846	5296	arbuscular
Liriodendron_tulipifera	3152861	10780	arbuscular
Anaxagorea_dolichocarpa	3156852	2209	arbuscular
Cananga_odorata	5407583	2315	arbuscular
Greenwayodendron_suaveolens	3156192	1731	arbuscular
Maasia_sumatrana	3648484	578	arbuscular
Unonopsis_guatterioides	3157798	2743	arbuscular
Monocarpia_marginalis	5407336	87	arbuscular
Orophea_enterocarpa	3157949	105	arbuscular
Polyalthia_cauliflora	3156385	644	arbuscular
Trivalvaria_macrophylla	3156986	182	arbuscular
Pseuduvaria_trimera	3157738	42	neither
Pseuduvaria_macrophylla	3157693	63	arbuscular
Pseuduvaria_reticulata	3157670	218	arbuscular
Meiogyne_cylindrocarpa	3158411	507	arbuscular
Enicosanthum_grandifolium	3155229	60	arbuscular
Mitrephora_maingayi	3155085	222	arbuscular
Huberantha_nitidissima	7425146	1096	arbuscular
Annona_senegalensis	5407251	5947	arbuscular
Artabotrys_zeylanicus	3154951	46	arbuscular
Polyalthia_flava	3156451	31	arbuscular
Polyalthia_laui	3156330	172	arbuscular
Polyalthia_henrici_deils	7636686	111	arbuscular
Uvariopsis_congolana	3157447	120	arbuscular
Uvariopsis_solheidii	3157461	147	arbuscular
Uvariopsis_guineensis	3157458	98	arbuscular
Stelechocarpus_cauliflorus	8387778	94	arbuscular
Onychopetalum_periquino	3156517	268	arbuscular
Pseudowintera_colorata	4020812	22655	arbuscular
Peperomia_membranacea	3086479	410	arbuscular
Piper_aduncum	3086337	9861	neither
Piper_sarmentosum	4191172	683	arbuscular
Piper_excelsum	7305062	3105	neither
Piper_laevigatum	4190731	453	neither
Piper_crassinervium	7305747	2383	neither
Piper_longispicum	7305564	675	neither
Piper_obovatum			neither
Piper_auritifolium	4190583	74	neither
Piper_gaudichaudianum	7882689	3184	neither
Piper_hostmannianum	7305149	1571	arbuscular
Piper_solmsianum	7305588	862	neither
Piper_lacunosum	7306009	294	neither
Piper_colonense	4190837	157	neither
Piper_macropiper	4187547	1398	neither
Piper_eustylum	4184146	12	neither
Piper_sanctum	4183934	393	neither
Piper_heterophyllum	7305322	459	neither
Piper_medium	7305120	175	neither
Piper_leticianum	7305759	127	neither
Piper_hieronymi	7305305	151	neither
Piper_zacatense	7305279	116	neither
Piper_multinervium	3086337	9861	neither
Piper_oblongifolium	7305724	14	neither
Piper_angustum	8964725	9	neither
Piper_crassum	4186310	1530	neither
Piper_leucostachyum	4189316	12	neither
Piper_nudum	4189714	12	neither
Piper_ostii	4188241	47	neither
Piper_pseudoarboreum	4189519	101	neither
Piper_scansum	4190667	31	neither
Piper_viridicaule	4187704	11	neither
Aristolochia_kaempferi	7313745	1241	arbuscular
Ascarina_lucida	3750413	3210	arbuscular
Illicium_anisatum	7314073	2449	arbuscular
Nuphar_lutea	7551339	105970	neither
Amborella_trichopoda	3667902	6092	arbuscular
Juniperus_macrocarpa	2684451	126809	arbuscular
Pinus_halepensis	5285604	351792	ecto
Macrozamia_communis	2683568	2442	arbuscular
Welwitschia_mirabilis	5275521	456	arbuscular
Gnetum_latifolium	2653172	858	ecto
Ephedra_trifurca	2653248	1045	arbuscular
Ginkgo_biloba	2687885	4065	arbuscular
