allmb_name	gbif_species_key	num_occurrences	woody_state
Lampranthus_stanfordiae	3704776	6	derived
Lampranthus_stayneri	3704768	41	derived
Lampranthus_stenopetalus	3704753	39	derived
Lampranthus_stephanii	3704740	0	derived
Lampranthus_sternens	3704732	1	derived
Lampranthus_stipulaceus	3704725	41	derived
Lampranthus_suavissimus	3704709	28	derived
Lampranthus_sublaxus	3704694	3	derived
Lampranthus_subrotundus	3704688	1	derived
Lampranthus_subtruncatus	3704681	7	derived
Lampranthus_swartbergensis	3704666	15	derived
Lampranthus_swartkopensis	3704658	0	derived
Lampranthus_tegens	3704637	200	derived
Lampranthus_tenuifolius	8252089	88	derived
Lampranthus_tenuis	3704620	4	derived
Lampranthus_tulbaghensis	3704607	11	derived
Lampranthus_turbinatus	3704598	1	derived
Lampranthus_vanheerdei	3704563	6	derived
Lampranthus_vanzijliae	3705101	4	derived
Lampranthus_variabilis	3705091	7	derived
Lampranthus_verecundus	3705347	5	derived
Lampranthus_villiersii	3704535	1	derived
Lampranthus_violaceus	3704528	14	derived
Lampranthus_walgateae	3704506	4	derived
Lampranthus_watermeyeri	3704499	72	derived
Lampranthus_woodburniae	3704492	0	derived
Lampranthus_wordsworthiae	3704484	3	derived
Lampranthus_zeyheri	3704477	18	derived
Oscularia_vredenburgensis	8591457	14	derived
Oscularia_caulescens	3707741	18	derived
Oscularia_cedarbergensis	3707735	22	derived
Oscularia_compressa	3707726	4	derived
Oscularia_copiosa	3707711	12	derived
Oscularia_excedens	3707684	3	derived
Oscularia_lunata	3707666	111	derived
Oscularia_major	3707660	3	derived
Oscularia_ornata	8606302	13	derived
Oscularia_paardebergensis	8690211	11	derived
Oscularia_pedunculata	3707639	0	derived
Oscularia_piquetbergensis	8625720	20	derived
Oscularia_prasina	8674530	3	derived
Oscularia_primiverna	8707530	17	derived
Oscularia_steenbergensis	3707614	23	derived
Oscularia_superans	3707606	6	derived
Oscularia_thermarum	3707600	10	derived
Oscularia_vernicolor	3707592	14	derived
Ruschia_senaria	5555111	16	derived
Ruschia_goodiae	5554292	23	derived
Ruschia_hexamera	8343832	5	derived
Ruschia_rupicola	7485666	34	derived
Ruschia_dichroa	5554411	40	derived
Ruschia_abbreviata	5554601	18	derived
Ruschia_acocksii	5554597	1	derived
Ruschia_acutangula	5554593	15	derived
Ruschia_aggregata	5554589	22	derived
Ruschia_alata	5554587	19	derived
Ruschia_altigena	5554579	16	derived
Ruschia_amicorum	5554577	27	derived
Ruschia_ampliata	5554573	6	derived
Ruschia_approximata	5554570	33	derived
Ruschia_archeri	5554568	7	derived
Ruschia_atrata	5554556	10	derived
Ruschia_axthelmiana	5554555	19	derived
Ruschia_beaufortensis	5554553	4	derived
Ruschia_bijliae	5554550	14	derived
Ruschia_bipapillata	5554546	8	derived
Ruschia_bolusiae	5554544	13	derived
Ruschia_breekpoortensis	5554538	23	derived
Ruschia_brevibracteata	7743703	18	derived
Ruschia_brevicyma	5554532	10	derived
Ruschia_brevifolia	5554530	4	derived
Ruschia_brevipes	5554528	2	derived
Ruschia_britteniae	5554527	3	derived
Ruschia_calcarea	5554524	6	derived
Ruschia_calcicola	5554523	29	derived
Ruschia_callifera	5554522	5	derived
Ruschia_campestris	5554520	2	derived
Ruschia_canonotata	5554519	64	derived
Ruschia_capornii	5554518	8	derived
Ruschia_caroli	8668262	84	derived
Ruschia_caudata	5554513	2	derived
Ruschia_centrocapsula	5554509	28	derived
Ruschia_ceresiana	5554507	15	derived
Ruschia_cincta	5554505	16	derived
Ruschia_clavata	5554503	3	derived
Ruschia_complanata	5554495	3	derived
Ruschia_congesta	5554478	20	derived
Ruschia_copiosa	5554469	13	derived
Ruschia_costata	5554463	13	derived
Ruschia_crassisepala	5554449	11	derived
Ruschia_cupulata	5554445	21	derived
Ruschia_curta	5554443	2	derived
Ruschia_cymbifolia	5554439	18	derived
Ruschia_cymosa	5554437	51	derived
Ruschia_decumbens	5554432	3	derived
Ruschia_decurrens	5554429	5	derived
Ruschia_dejagerae	5554421	5	derived
Ruschia_deminuta	5554417	1	derived
Ruschia_densiflora	5554416	13	derived
Ruschia_depressa	5554415	4	derived
Ruschia_dielsiana	8067186	1	derived
Ruschia_dilatata	5554406	2	derived
Ruschia_divaricata	5554396	158	derived
Ruschia_diversifolia	5554395	24	derived
Ruschia_duthiae	5554382	6	derived
Ruschia_edentula	5554376	1	derived
Ruschia_elineata	5554372	11	derived
Ruschia_erecta	5554370	13	derived
Ruschia_esterhuyseniae	5554365	6	derived
Ruschia_exigua	5554359	1	derived
Ruschia_extensa	5554355	9	derived
Ruschia_festiva	5554343	17	derived
Ruschia_filipetala	5554337	2	derived
Ruschia_firma	5554334	10	derived
Ruschia_floribunda	5554331	10	derived
Ruschia_foliosa	8353986	6	derived
Ruschia_fourcadei	5554323	22	derived
Ruschia_framesii	5554320	4	derived
Ruschia_fredericii	5554317	11	derived
Ruschia_fugitans	5554312	14	derived
Ruschia_geminiflora	5554304	120	derived
Ruschia_glauca	5554298	3	derived
Ruschia_gracilipes	5554290	5	derived
Ruschia_gracilis	5554287	17	derived
Ruschia_grisea	9072004	35	derived
Ruschia_hamata	5554261	148	derived
Ruschia_haworthii	5554257	3	derived
Ruschia_heteropetala	5554251	5	derived
Ruschia_holensis	5554248	2	derived
Ruschia_imbricata	5554238	1	derived
Ruschia_impressa	5554237	24	derived
Ruschia_inclusa	5554232	10	derived
Ruschia_inconspicua	5554229	6	derived
Ruschia_incurvata	5554223	10	derived
Ruschia_indecora	5554220	26	derived
Ruschia_indurata	5554217	32	derived
Ruschia_intermedia	5554210	11	derived
Ruschia_intricata	5554204	165	derived
Ruschia_karrachabensis	5554189	13	derived
Ruschia_karrooica	5554183	12	derived
Ruschia_kenhardtensis	5554181	10	derived
Ruschia_klipbergensis	7355959	13	derived
Ruschia_knysnana	9804723	42	derived
Ruschia_kuboosana	5554165	1	derived
Ruschia_langebaanensis	5554163	25	derived
Ruschia_lapidicola	5554161	10	derived
Ruschia_lavisii	5554158	7	derived
Ruschia_laxa	5554155	2	derived
Ruschia_laxiflora	5554153	17	derived
Ruschia_laxipetala	5554150	14	derived
Ruschia_leptocalyx	5554144	11	derived
Ruschia_lerouxiae	5554141	11	derived
Ruschia_leucosperma	5554138	19	derived
Ruschia_lineolata	5554132	47	derived
Ruschia_lisabeliae	5554131	6	derived
Ruschia_macowanii	5554096	124	derived
Ruschia_middlemostii	5554031	4	derived
Ruschia_misera	5554024	16	derived
Ruschia_montaguensis	5554017	11	derived
Ruschia_muelleri	5554011	51	derived
Ruschia_muiriana	9204071	8	derived
Ruschia_muricata	5554003	67	derived
Ruschia_namusmontana	5553995	6	derived
Ruschia_nelii	5553989	2	derived
Ruschia_neovirens	7580367	8	derived
Ruschia_nieuwerustensis	5553987	2	derived
Ruschia_nonimpressa	5553984	7	derived
Ruschia_obtusa	5553982	5	derived
Ruschia_odontocalyx	5553976	29	derived
Ruschia_orientalis	5553973	52	derived
Ruschia_pallens	5553969	2	derived
Ruschia_parvifolia	5555189	15	derived
Ruschia_patens	5554930	5	derived
Ruschia_patulifolia	5555188	3	derived
Ruschia_pauciflora	5555187	7	derived
Ruschia_paucipetala	5555185	2	derived
Ruschia_perfoliata	5555180	37	derived
Ruschia_pinguis	5555173	2	derived
Ruschia_pollardii	5555170	2	derived
Ruschia_pulchella	9740342	31	derived
Ruschia_pulvinaris	5555157	7	derived
Ruschia_punctulata	5555155	5	derived
Ruschia_pungens	5555154	29	derived
Ruschia_rariflora	5555143	10	derived
Ruschia_recurva	5555142	0	derived
Ruschia_rigens	5555138	18	derived
Ruschia_rigida	5555137	13	derived
Ruschia_rigidicaulis	5555136	48	derived
Ruschia_rostella	9669082	3	derived
Ruschia_rubricaulis	5555131	61	derived
Ruschia_ruralis	5555128	42	derived
Ruschia_ruschiana	5555127	5	derived
Ruschia_sabulicola	5555126	8	derived
Ruschia_sarmentosa	5555122	52	derived
Ruschia_scabra	5555119	8	derived
Ruschia_semidentata	5555113	22	derived
Ruschia_semiglobosa	5555112	2	derived
Ruschia_serrulata	5555110	2	derived
Ruschia_sessilis	5555109	8	derived
Ruschia_singula	5555105	1	derived
Ruschia_solitaria	5555098	6	derived
Ruschia_spinosa	5555093	291	derived
Ruschia_staminodiosa	5555092	13	derived
Ruschia_suaveolens	5555081	11	derived
Ruschia_subpaniculata	5555078	50	derived
Ruschia_subsphaerica	5555076	6	derived
Ruschia_subteres	5555074	1	derived
Ruschia_tardissima	5555068	11	derived
Ruschia_tecta	5555066	34	derived
Ruschia_tenella	5555064	72	derived
Ruschia_testacea	5555062	13	derived
Ruschia_tribracteata	5555056	4	derived
Ruschia_triflora	5555055	1	derived
Ruschia_truteri	5555053	2	derived
Ruschia_umbellata	5555047	29	derived
Ruschia_uncinata	5555045	51	derived
Ruschia_unidens	5555043	23	derived
Ruschia_vanbredai	5555039	1	derived
Ruschia_vanderbergiae	7603281	7	derived
Ruschia_vanheerdei	5555037	7	derived
Ruschia_vanniekerkiae	5555035	2	derived
Ruschia_versicolor	5555022	14	derived
Ruschia_vetovalida	5555021	0	derived
Ruschia_victoris	5555019	12	derived
Ruschia_virens	5555014	1	derived
Ruschia_virgata	5555012	43	derived
Ruschia_viridifolia	5555010	49	derived
Ruschia_vulvaria	5555005	10	derived
Carpobrotus_chilensis	3084844	604	ancestral
Antimima_aurasensis	5554838	8	derived
Antimima_bina	8625210	10	derived
Antimima_buchubergensis	5554831	9	derived
Antimima_compacta	5554830	19	derived
Antimima_concinna	5554827	13	derived
Antimima_defecta	8667372	4	derived
Antimima_distans	5554821	23	derived
Antimima_dolomitica	5554820	25	derived
Antimima_eendornensis	5554818	1	derived
Antimima_emarcescens	8540634	9	derived
Antimima_excedens	8689680	9	derived
Antimima_exsurgens	5554812	4	derived
Antimima_fenestrata	8582231	18	derived
Antimima_intervallaris	8705349	23	derived
Antimima_karroidea	8545037	4	derived
Antimima_klaverensis	8482474	23	derived
Antimima_koekenaapensis	5554797	7	derived
Antimima_komkansica	8608410	10	derived
Antimima_leipoldtii	5554793	16	derived
Antimima_lokenbergensis	8493517	12	derived
Antimima_maleolens	5554776	33	derived
Antimima_mesklipensis	5554772	7	derived
Antimima_meyerae	5554771	7	derived
Antimima_microphylla	5554769	35	derived
Antimima_minutifolia	5554765	11	derived
Antimima_modesta	8577600	17	derived
Antimima_mucronata	5554762	26	derived
Antimima_mutica	8708063	15	derived
Antimima_oviformis	8700214	2	derived
Antimima_papillata	8644800	31	derived
Antimima_pauper	8497650	5	derived
Antimima_peersii	8664691	20	derived
Antimima_perforata	5554752	19	derived
Antimima_persistens	9646277	10	derived
Antimima_pilosula	8687597	9	derived
Antimima_piscodora	5554747	6	derived
Antimima_prolongata	5554746	5	derived
Antimima_saxicola	8615797	39	derived
Antimima_simulans	5554729	1	derived
Antimima_stayneri	5554724	9	derived
Antimima_triquetra	5554721	26	derived
Antimima_tuberculosa	8697484	20	derived
Antimima_varians	5554717	7	derived
Antimima_verruculosa	5554715	17	derived
Brianhuntleya_intrusa	3703898	45	derived
Acrodon_subulatus	5555063	33	non-woody
Drosanthemum_paxianum	3704961	109	non-woody
Drosanthemum_floribundum	3084872	737	derived
Drosanthemum_bicolor	3705399	46	derived
Drosanthemum_flammeum	3705208	2	derived
Drosanthemum_acutifolium	3705509	6	derived
Drosanthemum_albens	3705501	25	derived
Drosanthemum_albiflorum	3705494	10	derived
Drosanthemum_ambiguum	3705486	61	derived
Drosanthemum_aureopurpureum	3705443	4	derived
Drosanthemum_austricola	3705435	30	derived
Drosanthemum_autumnale	3705429	10	derived
Drosanthemum_barkerae	3705421	13	derived
Drosanthemum_bellum	3705407	10	derived
Drosanthemum_brevifolium	3705379	44	derived
Drosanthemum_capillare	8703488	6	derived
Drosanthemum_collinum	3705327	12	derived
Drosanthemum_comptonii	3705319	2	derived
Drosanthemum_croceum	3705298	6	derived
Drosanthemum_cymiferum	3705284	36	derived
Drosanthemum_dejagerae	3705271	3	derived
Drosanthemum_delicatulum	8676914	33	derived
Drosanthemum_duplessiae	3705245	5	derived
Drosanthemum_eburneum	3705238	31	derived
Drosanthemum_erigeriflorum	3705227	2	derived
Drosanthemum_flavum	3705203	30	derived
Drosanthemum_fourcadei	3705185	22	derived
Drosanthemum_fulleri	3705171	3	derived
Drosanthemum_giffenii	3705165	14	derived
Drosanthemum_glabrescens	3705157	10	derived
Drosanthemum_globosum	3705149	22	derived
Drosanthemum_godmaniae	3705141	6	derived
Drosanthemum_hallii	3705127	12	derived
Drosanthemum_hirtellum	3705112	3	derived
Drosanthemum_insolitum	3705075	0	derived
Drosanthemum_jamesii	3705052	8	derived
Drosanthemum_karrooense	3705046	8	derived
Drosanthemum_lavisii	3705023	40	derived
Drosanthemum_laxum	3705015	7	derived
Drosanthemum_leipoldtii	3705007	5	derived
Drosanthemum_leptum	3705000	4	derived
Drosanthemum_macrocalyx	3704956	5	derived
Drosanthemum_marinum	3704942	44	derived
Drosanthemum_micans	3704928	54	derived
Drosanthemum_muirii	3704910	16	derived
Drosanthemum_nordenstamii	3704894	4	derived
Drosanthemum_oculatum	3704877	17	derived
Drosanthemum_opacum	3704869	9	derived
Drosanthemum_pallens	3704855	0	derived
Drosanthemum_parvifolium	3704834	62	derived
Drosanthemum_pauper	3704827	9	derived
Drosanthemum_pickhardii	3704813	2	derived
Drosanthemum_pulchellum	3704785	8	derived
Drosanthemum_pulchrum	3704780	8	derived
Drosanthemum_ramosissimum	3704757	21	derived
Drosanthemum_semiglobosum	3704712	8	derived
Drosanthemum_splendens	3704691	21	derived
Drosanthemum_striatum	3704677	59	derived
Drosanthemum_strictifolium	3704670	2	derived
Drosanthemum_subcompressum	3704648	44	derived
Drosanthemum_subspinosum	3704630	4	derived
Drosanthemum_tardum	3704623	18	derived
Drosanthemum_tuberculiferum	3704602	4	derived
Drosanthemum_vespertinum	3704580	11	derived
Drosanthemum_wittebergense	3704574	5	derived
Drosanthemum_worcesterense	3704567	6	derived
Hymenogyne_conica	3706857	24	ancestral
Conicosia_pugioniformis	3084867	519	non-woody
Mesembryanthemum_nodiflorum	3084837	5718	non-woody
Mesembryanthemum_arenosum	3705870	107	ancestral
Mesembryanthemum_gessertianum	3704744	38	ancestral
Mesembryanthemum_leptarthron	3703373	41	ancestral
Mesembryanthemum_neofoliosum	3708120	24	ancestral
Mesembryanthemum_dinteri	3705905	192	ancestral
Mesembryanthemum_subnodosum	3705103	148	ancestral
Mesembryanthemum_salicornioides	3706015	165	ancestral
Mesembryanthemum_coriarium	8400932	404	ancestral
Mesembryanthemum_juttae	3703720	31	non-woody
Mesembryanthemum_crystallinum	3084839	6316	non-woody
Mesembryanthemum_cryptanthum	4935863	201	non-woody
Mesembryanthemum_serotinum	3705745	97	ancestral
Mesembryanthemum_sladenianum	3705600	51	non-woody
Mesembryanthemum_tetragonum	3704777	300	ancestral
Mesembryanthemum_nitidum	8120966	177	ancestral
Mesembryanthemum_aitonis	3708351	496	non-woody
Gunniopsis_quadrifida	3707812	904	ancestral
Gunniopsis_glabra	3707887	51	non-woody
Tetragonia_eremaea	5554672	2084	ancestral
Tetragonia_acanthocarpa	5554694	31	ancestral
Tetragonia_echinata	5554674	125	non-woody
Tetragonia_fruticosa	5554668	578	ancestral
Tetragonia_spicata	7918553	251	non-woody
Tetragonia_reduplicata	5554604	119	ancestral
Tetragonia_arbuscula	5554692	164	non-woody
Tetragonia_implexicoma	5554654	5396	ancestral
Tetragonia_maritima	5554633	101	ancestral
Aizoanthemum_galenioides	3707820	50	non-woody
Plinthus_sericeus	9758114	191	ancestral
Aizoon_canariense	8124412	1661	ancestral
Galenia_sarcophylla	8371151	272	ancestral
Galenia_fruticosa	7656941	176	non-woody
Galenia_secunda	9106003	388	ancestral
Galenia_pubescens	5554961	3959	non-woody
Galenia_africana	9810425	605	non-woody
Eberlanzia_cyathiformis	8594964	82	derived
Chasmatophyllum_stanleyi	3708286	14	derived
Circandra_serrata	3707327	11	derived
Sarcozona_praecox	3707555	684	derived
Kewa_salsoloides	7738737	744	non-woody
Kewa_bowkeriana	7380015	216	non-woody
Kewa_angrae-pequenae	8076352	47	derived
Corbichonia_decumbens	3783338	652	non-woody
Phemeranthus_parviflorus	4022519	773	non-woody
Calandrinia_calyptrata	7288850	1925	non-woody
Hectorella_caespitosa	3701797	252	derived
Montia_fontana	9004024	47696	non-woody
Calyptridium_umbellatum	3084828	1728	non-woody
Anredera_cordifolia	3083508	5020	non-woody
Portulacaria_afra	3084777	553	ancestral
Portulacaria_namaquensis	4023259	162	ancestral
Portulacaria_fruticulosa	7481528	121	ancestral
Portulacaria_pygmaea	4023247	23	non-woody
Alluaudia_procera	5687098	218	ancestral
Talinum_paniculatum	3084672	3887	non-woody
Portulaca_oleracea	3084719	51168	non-woody
Opuntia_sulphurea	7283247	205	non-woody
Opuntia_ficus-indica	5384064	7934	ancestral
Opuntia_tortispina	6381807	292	non-woody
Opuntia_polyacantha	5384095	4017	ancestral
Pereskia_aculeata	5384215	1636	ancestral
Pereskia_diaz-romeroana	9534623	80	non-woody
Pereskia_grandifolia	5384214	607	ancestral
Pereskia_sacharosa	5620474	231	non-woody
Leuenbergeria_portulacifolia			non-woody
Leuenbergeria_quisqueyana			non-woody
Leuenbergeria_guamacho			ancestral
Leuenbergeria_marcanoi			non-woody
Cereus_jamacaru_subsp._calcirupicola	7282182	945	ancestral
Pilosocereus_pachycladus	7284328	567	ancestral
Echinopsis_leucantha	7706258	207	non-woody
Rhipsalis_baccifera	3084036	5251	ancestral
Neoraimondia_herzogiana	3952578	46	ancestral
Acanthocereus_occidentalis	7282711	1845	ancestral
Epiphyllum_phyllanthus	5384030	1666	non-woody
Carnegiea_gigantea	5384200	16437	ancestral
Echinocactus_horizonthalonius	3084090	1724	ancestral
Grahamia_bracteata	7785738	14	ancestral
Glinus_lotoides	3084616	4572	non-woody
Adenogramma_glomerata	3783531	241	non-woody
Psammotropha_quadrangularis	3783550	161	derived
Polpoda_capensis	3783351	82	derived
Pharnaceum_detonsum	3783619	51	derived
Pharnaceum_lanatum	3783460	120	non-woody
Pharnaceum_confertum	3783675	78	derived
Pharnaceum_albens	7950530	82	derived
Pharnaceum_brevicaule	3783739	101	derived
Pharnaceum_ciliare	3783683	12	derived
Pharnaceum_exiguum	3783559	59	non-woody
Pharnaceum_microphyllum	3783336	39	derived
Pharnaceum_rubens	3783616	4	derived
Pharnaceum_trigonum	3783456	62	derived
Mollugo_verticillata	3084611	8344	non-woody
Achatocarpus_praecox	7339149	754	ancestral
Charpentiera_obovata	5384317	353	derived
Nothosaerva_brachiata	3675362	302	non-woody
Ptilotus_obovatus	7323691	8407	derived
Ptilotus_polystachyus_f._rubriflorus	7323220	3786	non-woody
Ptilotus_sessilifolius	7323410	2564	derived
Ptilotus_schwartzii	7323218	1264	non-woody
Ptilotus_spicatus	7323632	801	non-woody
Ptilotus_spathulatus	7762105	3504	non-woody
Ptilotus_latifolius	5547830	740	non-woody
Ptilotus_leucocomus	3676428	344	non-woody
Ptilotus_nobilis_subsp._semilanatus	7323698	6494	non-woody
Ptilotus_fusiformis	7473372	1617	derived
Ptilotus_exaltatus_var._exaltatus	7323821	402	non-woody
Ptilotus_maconochiei	5548504	71	derived
Ptilotus_macrocephalus	7781494	2534	non-woody
Ptilotus_distans	8091048	255	non-woody
Ptilotus_calostachyus	7323166	751	non-woody
Ptilotus_astrolasius	7323195	388	derived
Ptilotus_parvifolius	7323681	172	derived
Ptilotus_divaricatus	7323841	415	derived
Ptilotus_helipteroides	7323769	1193	non-woody
Ptilotus_pedleyanus	5548111	108	derived
Ptilotus_incanus	7465736	960	derived
Ptilotus_albidus	5548197	56	derived
Ptilotus_arthrolasius	5547879	215	derived
Ptilotus_chrysocomus	5547824	10	derived
Ptilotus_daphne	7611752	7	derived
Ptilotus_eriotrichus	5548710	49	derived
Ptilotus_gaudichaudii_subsp._eremita	7323788	1149	non-woody
Ptilotus_helichrysoides	5548645	97	derived
Ptilotus_marduguru	5548481	20	non-woody
Ptilotus_mollis	5548478	44	derived
Ptilotus_polakii_subsp._polakii	5548430	157	derived
Ptilotus_propinquus	5548418	20	derived
Ptilotus_remotiflorus	5548106	141	derived
Ptilotus_rigidus	7400587	18	derived
Ptilotus_rotundifolius	5548395	243	derived
